Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"After the pair let him in , Neville tells Harry and Ronald that he made a list of the passwords for Gryffindor because Walden is still changing them twice a day but somehow they got lost .","['pair', 'Neville', 'he', 'passwords', 'Gryffindor', 'Walden']","['pair:let', 'Neville:tells', 'he:made', 'passwords:list', 'Gryffindor:passwords', 'Walden:changing']","['him', 'Harry', 'Ronald', 'list', 'them', 'they']","['him:let', 'Harry:tells', 'Ronald:tells', 'list:made', 'them:changing', 'they:lost']",-0.4497,"[(('tells', 'VBZ'), 'advcl', ('let', 'VBD')), (('let', 'VBD'), 'mark', ('After', 'IN')), (('let', 'VBD'), 'nsubj', ('pair', 'NN')), (('pair', 'NN'), 'det', ('the', 'DT')), (('let', 'VBD'), 'dobj', ('him', 'PRP')), (('let', 'VBD'), 'nmod', ('in', 'IN')), (('tells', 'VBZ'), 'nsubj', ('Neville', 'NNP')), (('tells', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('tells', 'VBZ'), 'ccomp', ('made', 'VBD')), (('made', 'VBD'), 'mark', ('that', 'IN')), (('made', 'VBD'), 'nsubj', ('he', 'PRP')), (('made', 'VBD'), 'dobj', ('list', 'NN')), (('list', 'NN'), 'det', ('a', 'DT')), (('list', 'NN'), 'nmod', ('passwords', 'NNS')), (('passwords', 'NNS'), 'case', ('of', 'IN')), (('passwords', 'NNS'), 'det', ('the', 'DT')), (('passwords', 'NNS'), 'nmod', ('Gryffindor', 'NNP')), (('Gryffindor', 'NNP'), 'case', ('for', 'IN')), (('made', 'VBD'), 'advcl', ('changing', 'VBG')), (('changing', 'VBG'), 'mark', ('because', 'IN')), (('changing', 'VBG'), 'nsubj', ('Walden', 'NNP')), (('changing', 'VBG'), 'aux', ('is', 'VBZ')), (('changing', 'VBG'), 'advmod', ('still', 'RB')), (('changing', 'VBG'), 'dobj', ('them', 'PRP')), (('changing', 'VBG'), 'nmod:tmod', ('day', 'NN')), (('day', 'NN'), 'advmod', ('twice', 'RB')), (('day', 'NN'), 'det', ('a', 'DT')), (('tells', 'VBZ'), 'cc', ('but', 'CC')), (('tells', 'VBZ'), 'conj', ('lost', 'VBN')), (('lost', 'VBN'), 'advmod', ('somehow', 'RB')), (('lost', 'VBN'), 'nsubjpass', ('they', 'PRP')), (('lost', 'VBN'), 'auxpass', ('got', 'VBD'))]"
"Harry attempts to patch things up with Hermione but Peter disappears after they arrive at Gryffindor , ruining any chance for Ronald and Hermione 's reconciliation .","['attempts', 'things', 'Hermione', 'Peter', 'they', 'Gryffindor', 'Ronald']","['attempts:disappears', 'things:attempts', 'Hermione:up', 'Peter:up', 'they:arrive', 'Gryffindor:arrive', 'Ronald:chance']","['chance', 'reconciliation']","['chance:ruining', 'reconciliation:ruining']",-0.4767,"[(('disappears', 'VBZ'), 'nsubj', ('attempts', 'NNS')), (('attempts', 'NNS'), 'compound', ('Harry', 'NNP')), (('attempts', 'NNS'), 'nmod', ('things', 'NNS')), (('things', 'NNS'), 'case', ('to', 'TO')), (('things', 'NNS'), 'compound', ('patch', 'NN')), (('disappears', 'VBZ'), 'advmod', ('up', 'RB')), (('up', 'RB'), 'nmod', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'case', ('with', 'IN')), (('Hermione', 'NNP'), 'cc', ('but', 'CC')), (('Hermione', 'NNP'), 'conj', ('Peter', 'NNP')), (('disappears', 'VBZ'), 'advcl', ('arrive', 'VBP')), (('arrive', 'VBP'), 'mark', ('after', 'IN')), (('arrive', 'VBP'), 'nsubj', ('they', 'PRP')), (('arrive', 'VBP'), 'nmod', ('Gryffindor', 'NNP')), (('Gryffindor', 'NNP'), 'case', ('at', 'IN')), (('arrive', 'VBP'), 'xcomp', ('ruining', 'VBG')), (('ruining', 'VBG'), 'dobj', ('chance', 'NN')), (('chance', 'NN'), 'det', ('any', 'DT')), (('chance', 'NN'), 'nmod', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'case', ('for', 'IN')), (('chance', 'NN'), 'cc', ('and', 'CC')), (('chance', 'NN'), 'conj', ('reconciliation', 'NN')), (('reconciliation', 'NN'), 'nmod:poss', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'case', (""'s"", 'POS'))]"
"As March arrives , a new Quidditch match approaches : Gryffindor vs. Ravenclaw .","['March', 'match']","['March:arrives', 'match:approaches']",[],[],0.0,"[(('approaches', 'VBZ'), 'advcl', ('arrives', 'VBZ')), (('arrives', 'VBZ'), 'mark', ('As', 'IN')), (('arrives', 'VBZ'), 'nsubj', ('March', 'NNP')), (('approaches', 'VBZ'), 'nsubj', ('match', 'NN')), (('match', 'NN'), 'det', ('a', 'DT')), (('match', 'NN'), 'amod', ('new', 'JJ')), (('match', 'NN'), 'compound', ('Quidditch', 'NNP')), (('approaches', 'VBZ'), 'dep', ('Ravenclaw', 'NNP')), (('Ravenclaw', 'NNP'), 'compound', ('Gryffindor', 'NNP')), (('Ravenclaw', 'NNP'), 'compound', ('vs.', 'FW'))]"
Harry spends the last practise session before the match getting used to his Firebolt .,"['Harry', 'match', 'Firebolt']","['Harry:spends', 'match:spends', 'Firebolt:used']",['session'],['session:spends'],0.0,"[(('spends', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('spends', 'VBZ'), 'dobj', ('session', 'NN')), (('session', 'NN'), 'det', ('the', 'DT')), (('session', 'NN'), 'amod', ('last', 'JJ')), (('session', 'NN'), 'compound', ('practise', 'NN')), (('spends', 'VBZ'), 'nmod', ('match', 'NN')), (('match', 'NN'), 'case', ('before', 'IN')), (('match', 'NN'), 'det', ('the', 'DT')), (('match', 'NN'), 'acl', ('getting', 'VBG')), (('getting', 'VBG'), 'dep', ('used', 'VBN')), (('used', 'VBN'), 'nmod', ('Firebolt', 'NN')), (('Firebolt', 'NN'), 'case', ('to', 'TO')), (('Firebolt', 'NN'), 'nmod:poss', ('his', 'PRP$'))]"
"During the game , just as Harry is about to catch the Golden , Cho , a fourth year Seeker for the Ravenclaw team , screams .","['game', 'Harry', 'Cho', 'team']","['game:screams', 'Harry:about', 'Cho:screams', 'team:Seeker']",['Golden'],['Golden:catch'],-0.296,"[(('screams', 'VBZ'), 'nmod', ('game', 'NN')), (('game', 'NN'), 'case', ('During', 'IN')), (('game', 'NN'), 'det', ('the', 'DT')), (('screams', 'VBZ'), 'advcl', ('about', 'IN')), (('about', 'IN'), 'advmod', ('just', 'RB')), (('about', 'IN'), 'mark', ('as', 'IN')), (('about', 'IN'), 'nsubj', ('Harry', 'NNP')), (('about', 'IN'), 'aux', ('is', 'VBZ')), (('about', 'IN'), 'xcomp', ('catch', 'VB')), (('catch', 'VB'), 'mark', ('to', 'TO')), (('catch', 'VB'), 'dobj', ('Golden', 'NNP')), (('Golden', 'NNP'), 'det', ('the', 'DT')), (('screams', 'VBZ'), 'nsubj', ('Cho', 'NNP')), (('Cho', 'NNP'), 'appos', ('Seeker', 'NN')), (('Seeker', 'NN'), 'det', ('a', 'DT')), (('Seeker', 'NN'), 'amod', ('fourth', 'JJ')), (('Seeker', 'NN'), 'compound', ('year', 'NN')), (('Seeker', 'NN'), 'nmod', ('team', 'NN')), (('team', 'NN'), 'case', ('for', 'IN')), (('team', 'NN'), 'det', ('the', 'DT')), (('team', 'NN'), 'compound', ('Ravenclaw', 'NNP'))]"
Harry looks around and sees three Dementors in the stands .,"['Harry', 'stands']","['Harry:looks', 'stands:Dementors']",['Dementors'],['Dementors:sees'],0.0,"[(('looks', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('looks', 'VBZ'), 'compound:prt', ('around', 'RP')), (('looks', 'VBZ'), 'cc', ('and', 'CC')), (('looks', 'VBZ'), 'conj', ('sees', 'VBZ')), (('sees', 'VBZ'), 'dobj', ('Dementors', 'NNS')), (('Dementors', 'NNS'), 'nummod', ('three', 'CD')), (('Dementors', 'NNS'), 'nmod', ('stands', 'NNS')), (('stands', 'NNS'), 'case', ('in', 'IN')), (('stands', 'NNS'), 'det', ('the', 'DT'))]"
"He reacts instantly , sending a full-fledged Patronus at Dementor .","['He', 'Dementor']","['He:reacts', 'Dementor:sending']",['Patronus'],['Patronus:sending'],0.0,"[(('reacts', 'VBZ'), 'nsubj', ('He', 'PRP')), (('reacts', 'VBZ'), 'advmod', ('instantly', 'RB')), (('reacts', 'VBZ'), 'xcomp', ('sending', 'VBG')), (('sending', 'VBG'), 'dobj', ('Patronus', 'NNS')), (('Patronus', 'NNS'), 'det', ('a', 'DT')), (('Patronus', 'NNS'), 'amod', ('full-fledged', 'JJ')), (('sending', 'VBG'), 'nmod', ('Dementor', 'NNP')), (('Dementor', 'NNP'), 'case', ('at', 'IN'))]"
"Harry catches the Golden before Cho , winning the match .","['Harry', 'Cho']","['Harry:catches', 'Cho:catches']","['Golden', 'match']","['Golden:catches', 'match:winning']",0.5267,"[(('catches', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('catches', 'VBZ'), 'dobj', ('Golden', 'NNP')), (('Golden', 'NNP'), 'det', ('the', 'DT')), (('catches', 'VBZ'), 'nmod', ('Cho', 'NNP')), (('Cho', 'NNP'), 'case', ('before', 'IN')), (('catches', 'VBZ'), 'advcl', ('winning', 'VBG')), (('winning', 'VBG'), 'dobj', ('match', 'NN')), (('match', 'NN'), 'det', ('the', 'DT'))]"
"Lupin compliments Harry on his Patronus and shows Harry that the `` Dementors '' were really Draco , Vincent , Gregory , and Marcus , the Slytherin team captain , trying to sabotage Harry .","['Harry', 'Patronus', 'shows', 'Dementors']","['Harry:Harry', 'Patronus:Harry', 'shows:Harry', 'Dementors:Gregory']",['Harry'],['Harry:sabotage'],-0.1779,"[(('Harry', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'compound', ('Lupin', 'NNP')), (('Harry', 'NNP'), 'compound', ('compliments', 'NNP')), (('Harry', 'NNP'), 'nmod', ('Patronus', 'NNS')), (('Patronus', 'NNS'), 'case', ('on', 'IN')), (('Patronus', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('Patronus', 'NNS'), 'cc', ('and', 'CC')), (('Patronus', 'NNS'), 'conj', ('shows', 'NNS')), (('Harry', 'VBZ'), 'ccomp', ('Gregory', 'NNP')), (('Gregory', 'NNP'), 'mark', ('that', 'IN')), (('Gregory', 'NNP'), 'nsubj', ('Dementors', 'NNP')), (('Dementors', 'NNP'), 'det', ('the', 'DT')), (('Gregory', 'NNP'), 'cop', ('were', 'VBD')), (('Gregory', 'NNP'), 'advmod', ('really', 'RB')), (('Gregory', 'NNP'), 'compound', ('Draco', 'NNP')), (('Gregory', 'NNP'), 'appos', ('Vincent', 'NNP')), (('Gregory', 'NNP'), 'cc', ('and', 'CC')), (('Gregory', 'NNP'), 'conj', ('Marcus', 'NNP')), (('Marcus', 'NNP'), 'appos', ('captain', 'NN')), (('captain', 'NN'), 'det', ('the', 'DT')), (('captain', 'NN'), 'compound', ('Slytherin', 'NNP')), (('captain', 'NN'), 'compound', ('team', 'NN')), (('Gregory', 'NNP'), 'advcl', ('trying', 'VBG')), (('trying', 'VBG'), 'xcomp', ('sabotage', 'VB')), (('sabotage', 'VB'), 'mark', ('to', 'TO')), (('sabotage', 'VB'), 'dobj', ('Harry', 'NNP'))]"
A furious Minerva takes fifty points away from Slytherin and sentences all four of them to detention as punishment .,"['Minerva', 'Slytherin', 'sentences', 'them', 'detention', 'punishment']","['Minerva:takes', 'Slytherin:takes', 'sentences:takes', 'them:four', 'detention:takes', 'punishment:detention']",['points'],['points:takes'],-0.8481,"[(('takes', 'VBZ'), 'nsubj', ('Minerva', 'NNP')), (('Minerva', 'NNP'), 'det', ('A', 'DT')), (('Minerva', 'NNP'), 'amod', ('furious', 'JJ')), (('takes', 'VBZ'), 'dobj', ('points', 'NNS')), (('points', 'NNS'), 'amod', ('fifty', 'JJ')), (('takes', 'VBZ'), 'compound:prt', ('away', 'RP')), (('takes', 'VBZ'), 'nmod', ('Slytherin', 'NNP')), (('Slytherin', 'NNP'), 'case', ('from', 'IN')), (('Slytherin', 'NNP'), 'cc', ('and', 'CC')), (('Slytherin', 'NNP'), 'conj', ('sentences', 'NNS')), (('takes', 'VBZ'), 'dobj', ('four', 'CD')), (('four', 'CD'), 'det', ('all', 'DT')), (('four', 'CD'), 'nmod', ('them', 'PRP')), (('them', 'PRP'), 'case', ('of', 'IN')), (('takes', 'VBZ'), 'nmod', ('detention', 'NN')), (('detention', 'NN'), 'case', ('to', 'TO')), (('detention', 'NN'), 'nmod', ('punishment', 'NN')), (('punishment', 'NN'), 'case', ('as', 'IN'))]"
Godric-Gryffindor-Sword celebrate until Professor Mcgonagall tells them to go to bed .,"['Godric-Gryffindor-Sword', 'Mcgonagall', 'bed']","['Godric-Gryffindor-Sword:celebrate', 'Mcgonagall:tells', 'bed:go']",['them'],['them:tells'],0.5719,"[(('celebrate', 'VBP'), 'nsubj', ('Godric-Gryffindor-Sword', 'NNP')), (('celebrate', 'VBP'), 'advcl', ('tells', 'VBZ')), (('tells', 'VBZ'), 'mark', ('until', 'IN')), (('tells', 'VBZ'), 'nsubj', ('Mcgonagall', 'NNP')), (('Mcgonagall', 'NNP'), 'compound', ('Professor', 'NNP')), (('tells', 'VBZ'), 'dobj', ('them', 'PRP')), (('tells', 'VBZ'), 'xcomp', ('go', 'VB')), (('go', 'VB'), 'mark', ('to', 'TO')), (('go', 'VB'), 'nmod', ('bed', 'NN')), (('bed', 'NN'), 'case', ('to', 'TO'))]"
But Ronald still refuses to reconcile with Hermione,"['Ronald', 'Hermione']","['Ronald:refuses', 'Hermione:reconcile']",[],[],0.0,"[(('refuses', 'VBZ'), 'cc', ('But', 'CC')), (('refuses', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('refuses', 'VBZ'), 'advmod', ('still', 'RB')), (('refuses', 'VBZ'), 'xcomp', ('reconcile', 'VB')), (('reconcile', 'VB'), 'mark', ('to', 'TO')), (('reconcile', 'VB'), 'nmod', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'case', ('with', 'IN'))]"
"That night , Ronald wakes up to Sirius slashing his bed curtains in the boys ' dormitory .","['Ronald', 'Sirius', 'dormitory']","['Ronald:wakes', 'Sirius:wakes', 'dormitory:slashing']",['curtains'],['curtains:slashing'],-0.2732,"[(('wakes', 'VBZ'), 'nmod:tmod', ('night', 'NN')), (('night', 'NN'), 'det', ('That', 'DT')), (('wakes', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('wakes', 'VBZ'), 'compound:prt', ('up', 'RP')), (('wakes', 'VBZ'), 'nmod', ('Sirius', 'NNP')), (('Sirius', 'NNP'), 'case', ('to', 'TO')), (('wakes', 'VBZ'), 'xcomp', ('slashing', 'VBG')), (('slashing', 'VBG'), 'dobj', ('curtains', 'NNS')), (('curtains', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('curtains', 'NNS'), 'compound', ('bed', 'NN')), (('slashing', 'VBG'), 'nmod', ('dormitory', 'NN')), (('dormitory', 'NN'), 'case', ('in', 'IN')), (('dormitory', 'NN'), 'nmod:poss', ('boys', 'NNS')), (('boys', 'NNS'), 'det', ('the', 'DT')), (('boys', 'NNS'), 'case', (""'"", 'POS'))]"
Everyone thinks it might be a nightmare but the curtains are indeed ripped and Walden proves Ronald right beyond any reasonable doubt when he happily admits he let Sirius into Gryffindor .,"['Everyone', 'it', 'Walden', 'Ronald', 'doubt', 'he', 'he', 'Gryffindor']","['Everyone:thinks', 'it:nightmare', 'Walden:proves', 'Ronald:admits', 'doubt:right', 'he:admits', 'he:let', 'Gryffindor:let']","['curtains', 'Sirius']","['curtains:ripped', 'Sirius:let']",0.6652,"[(('thinks', 'VBZ'), 'nsubj', ('Everyone', 'NN')), (('thinks', 'VBZ'), 'ccomp', ('nightmare', 'NN')), (('nightmare', 'NN'), 'nsubj', ('it', 'PRP')), (('nightmare', 'NN'), 'aux', ('might', 'MD')), (('nightmare', 'NN'), 'cop', ('be', 'VB')), (('nightmare', 'NN'), 'det', ('a', 'DT')), (('thinks', 'VBZ'), 'cc', ('but', 'CC')), (('thinks', 'VBZ'), 'conj', ('ripped', 'VBN')), (('ripped', 'VBN'), 'nsubjpass', ('curtains', 'NNS')), (('curtains', 'NNS'), 'det', ('the', 'DT')), (('ripped', 'VBN'), 'auxpass', ('are', 'VBP')), (('ripped', 'VBN'), 'advmod', ('indeed', 'RB')), (('thinks', 'VBZ'), 'cc', ('and', 'CC')), (('thinks', 'VBZ'), 'conj', ('proves', 'VBZ')), (('proves', 'VBZ'), 'nsubj', ('Walden', 'NNP')), (('proves', 'VBZ'), 'xcomp', ('admits', 'VBZ')), (('admits', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('admits', 'VBZ'), 'dep', ('right', 'JJ')), (('right', 'JJ'), 'nmod', ('doubt', 'NN')), (('doubt', 'NN'), 'case', ('beyond', 'IN')), (('doubt', 'NN'), 'det', ('any', 'DT')), (('doubt', 'NN'), 'amod', ('reasonable', 'JJ')), (('admits', 'VBZ'), 'advmod', ('when', 'WRB')), (('admits', 'VBZ'), 'nsubj', ('he', 'PRP')), (('admits', 'VBZ'), 'advmod', ('happily', 'RB')), (('admits', 'VBZ'), 'ccomp', ('let', 'VB')), (('let', 'VB'), 'nsubj', ('he', 'PRP')), (('let', 'VB'), 'dobj', ('Sirius', 'NNS')), (('let', 'VB'), 'nmod', ('Gryffindor', 'NNP')), (('Gryffindor', 'NNP'), 'case', ('into', 'IN'))]"
Black apparently had the whole week 's passwords on a piece of paper .,"['Black', 'piece', 'paper']","['Black:had', 'piece:had', 'paper:piece']",['passwords'],['passwords:had'],0.0,"[(('had', 'VBD'), 'nsubj', ('Black', 'NNP')), (('had', 'VBD'), 'advmod', ('apparently', 'RB')), (('had', 'VBD'), 'dobj', ('passwords', 'NNS')), (('passwords', 'NNS'), 'nmod:poss', ('week', 'NN')), (('week', 'NN'), 'det', ('the', 'DT')), (('week', 'NN'), 'amod', ('whole', 'JJ')), (('week', 'NN'), 'case', (""'s"", 'POS')), (('had', 'VBD'), 'nmod', ('piece', 'NN')), (('piece', 'NN'), 'case', ('on', 'IN')), (('piece', 'NN'), 'det', ('a', 'DT')), (('piece', 'NN'), 'nmod', ('paper', 'NN')), (('paper', 'NN'), 'case', ('of', 'IN'))]"
"A furious Minerva demands to know who wrote down the passwords and lost them , to which Neville admits to being the perp .","['Minerva', 'Neville']","['Minerva:demands', 'Neville:admits']","['passwords', 'them']","['passwords:wrote', 'them:lost']",-0.5859,"[(('demands', 'VBZ'), 'nsubj', ('Minerva', 'NNP')), (('Minerva', 'NNP'), 'det', ('A', 'DT')), (('Minerva', 'NNP'), 'amod', ('furious', 'JJ')), (('demands', 'VBZ'), 'xcomp', ('know', 'VB')), (('know', 'VB'), 'mark', ('to', 'TO')), (('know', 'VB'), 'ccomp', ('wrote', 'VBD')), (('wrote', 'VBD'), 'nsubj', ('who', 'WP')), (('wrote', 'VBD'), 'compound:prt', ('down', 'RP')), (('wrote', 'VBD'), 'dobj', ('passwords', 'NNS')), (('passwords', 'NNS'), 'det', ('the', 'DT')), (('wrote', 'VBD'), 'cc', ('and', 'CC')), (('wrote', 'VBD'), 'conj', ('lost', 'VBD')), (('lost', 'VBD'), 'dobj', ('them', 'PRP')), (('wrote', 'VBD'), 'advcl', ('admits', 'VBZ')), (('admits', 'VBZ'), 'mark', ('to', 'TO')), (('admits', 'VBZ'), 'dobj', ('which', 'WDT')), (('admits', 'VBZ'), 'nsubj', ('Neville', 'NNP')), (('admits', 'VBZ'), 'advcl', ('perp', 'NN')), (('perp', 'NN'), 'mark', ('to', 'TO')), (('perp', 'NN'), 'cop', ('being', 'VBG')), (('perp', 'NN'), 'det', ('the', 'DT'))]"
"Another search of the castle takes place , but Black evades capture again .","['search', 'castle', 'Black']","['search:takes', 'castle:search', 'Black:evades']",['place'],['place:takes'],0.0,"[(('takes', 'VBZ'), 'nsubj', ('search', 'NN')), (('search', 'NN'), 'det', ('Another', 'DT')), (('search', 'NN'), 'nmod', ('castle', 'NN')), (('castle', 'NN'), 'case', ('of', 'IN')), (('castle', 'NN'), 'det', ('the', 'DT')), (('takes', 'VBZ'), 'dobj', ('place', 'NN')), (('takes', 'VBZ'), 'cc', ('but', 'CC')), (('takes', 'VBZ'), 'conj', ('evades', 'VBZ')), (('evades', 'VBZ'), 'nsubj', ('Black', 'NNP')), (('evades', 'VBZ'), 'xcomp', ('capture', 'VB')), (('capture', 'VB'), 'advmod', ('again', 'RB'))]"
Tighter security is put in place : Professor Flitwick is teaching the doors to recognise Sirius while Argus boards up everything Black can use to sneak in except the passageway into Hogsmeade .,"['place', 'Flitwick', 'boards', 'Black', 'passageway', 'Hogsmeade']","['place:put', 'Flitwick:teaching', 'boards:use', 'Black:boards', 'passageway:sneak', 'Hogsmeade:sneak']","['security', 'doors', 'Sirius']","['security:put', 'doors:teaching', 'Sirius:recognise']",0.34,"[(('put', 'VBN'), 'nsubjpass', ('security', 'NN')), (('security', 'NN'), 'amod', ('Tighter', 'JJ')), (('put', 'VBN'), 'auxpass', ('is', 'VBZ')), (('put', 'VBN'), 'nmod', ('place', 'NN')), (('place', 'NN'), 'case', ('in', 'IN')), (('put', 'VBN'), 'parataxis', ('teaching', 'VBG')), (('teaching', 'VBG'), 'nsubj', ('Flitwick', 'NNP')), (('Flitwick', 'NNP'), 'compound', ('Professor', 'NNP')), (('teaching', 'VBG'), 'aux', ('is', 'VBZ')), (('teaching', 'VBG'), 'dobj', ('doors', 'NNS')), (('doors', 'NNS'), 'det', ('the', 'DT')), (('teaching', 'VBG'), 'advcl', ('recognise', 'VB')), (('recognise', 'VB'), 'mark', ('to', 'TO')), (('recognise', 'VB'), 'dobj', ('Sirius', 'NNS')), (('recognise', 'VB'), 'advcl', ('use', 'VB')), (('use', 'VB'), 'mark', ('while', 'IN')), (('use', 'VB'), 'nsubj', ('boards', 'NNS')), (('boards', 'NNS'), 'compound', ('Argus', 'NNP')), (('boards', 'NNS'), 'nmod', ('Black', 'NNP')), (('Black', 'NNP'), 'case', ('up', 'IN')), (('Black', 'NNP'), 'compound', ('everything', 'NN')), (('use', 'VB'), 'aux', ('can', 'MD')), (('use', 'VB'), 'xcomp', ('sneak', 'VB')), (('sneak', 'VB'), 'mark', ('to', 'TO')), (('sneak', 'VB'), 'compound:prt', ('in', 'RP')), (('sneak', 'VB'), 'nmod', ('passageway', 'NN')), (('passageway', 'NN'), 'case', ('except', 'IN')), (('passageway', 'NN'), 'det', ('the', 'DT')), (('sneak', 'VB'), 'nmod', ('Hogsmeade', 'NNP')), (('Hogsmeade', 'NNP'), 'case', ('into', 'IN'))]"
Walden is fired and the Fat Lady resumes her duty guarding Gryffindor on the condition her portrait is to be guarded .,"['Lady', 'condition', 'portrait']","['Lady:resumes', 'condition:Gryffindor', 'portrait:is']","['Walden', 'duty', 'Gryffindor']","['Walden:fired', 'duty:resumes', 'Gryffindor:guarding']",-0.5574,"[(('fired', 'VBN'), 'nsubjpass', ('Walden', 'NNP')), (('fired', 'VBN'), 'auxpass', ('is', 'VBZ')), (('fired', 'VBN'), 'cc', ('and', 'CC')), (('fired', 'VBN'), 'conj', ('resumes', 'VBZ')), (('resumes', 'VBZ'), 'nsubj', ('Lady', 'NN')), (('Lady', 'NN'), 'det', ('the', 'DT')), (('Lady', 'NN'), 'compound', ('Fat', 'NNP')), (('resumes', 'VBZ'), 'dobj', ('duty', 'NN')), (('duty', 'NN'), 'nmod:poss', ('her', 'PRP$')), (('resumes', 'VBZ'), 'xcomp', ('guarding', 'VBG')), (('guarding', 'VBG'), 'dobj', ('Gryffindor', 'NNP')), (('Gryffindor', 'NNP'), 'nmod', ('condition', 'NN')), (('condition', 'NN'), 'case', ('on', 'IN')), (('condition', 'NN'), 'det', ('the', 'DT')), (('condition', 'NN'), 'acl:relcl', ('is', 'VBZ')), (('is', 'VBZ'), 'nsubj', ('portrait', 'NN')), (('portrait', 'NN'), 'nmod:poss', ('her', 'PRP$')), (('is', 'VBZ'), 'xcomp', ('guarded', 'VBN')), (('guarded', 'VBN'), 'mark', ('to', 'TO')), (('guarded', 'VBN'), 'auxpass', ('be', 'VB'))]"
"Ronald becomes an instant celebrity , which he enjoys .","['Ronald', 'he']","['Ronald:becomes', 'he:enjoys']",[],[],0.5106,"[(('becomes', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('becomes', 'VBZ'), 'xcomp', ('celebrity', 'NN')), (('celebrity', 'NN'), 'det', ('an', 'DT')), (('celebrity', 'NN'), 'amod', ('instant', 'JJ')), (('celebrity', 'NN'), 'acl:relcl', ('enjoys', 'VBZ')), (('enjoys', 'VBZ'), 'dobj', ('which', 'WDT')), (('enjoys', 'VBZ'), 'nsubj', ('he', 'PRP'))]"
